Therapy	Sample	Response	Cancer types	Datasets	Alias
MIRA-1	PIM014	0.03225	BRCA	Powell et al.	MIRA-1
MIRA-1	PIM137	0.015297999999999999	BRCA	Powell et al.	MIRA-1
MIRA-1	PIM254	-0.055924	BRCA	Powell et al.	MIRA-1
MIRA-1	PIM040	-0.00024302	BRCA	Powell et al.	MIRA-1
MIRA-1	PIM053	-0.049024	BRCA	Powell et al.	MIRA-1
MIRA-1	PIM091	-0.076751	BRCA	Powell et al.	MIRA-1
MIRA-1	PIM262	-0.10515	BRCA	Powell et al.	MIRA-1
MIRA-1	PIM068	0.0017975	BRCA	Powell et al.	MIRA-1
MIRA-1	PIM163	0.062877	BRCA	Powell et al.	MIRA-1
MIRA-1	PIM010	0.017315	BRCA	Powell et al.	MIRA-1
MIRA-1	PIM025	0.018271000000000003	BRCA	Powell et al.	MIRA-1
MIRA-1	PIM164	0.041711	BRCA	Powell et al.	MIRA-1
LRRK2-IN-1	PIM242	0.022016	BRCA	Powell et al.	LRRK2-IN-1
LRRK2-IN-1	PIM014	-0.007997800000000001	BRCA	Powell et al.	LRRK2-IN-1
LRRK2-IN-1	PIM137	0.11523	BRCA	Powell et al.	LRRK2-IN-1
LRRK2-IN-1	PIM254	0.009625	BRCA	Powell et al.	LRRK2-IN-1
LRRK2-IN-1	PIM040	0.036217	BRCA	Powell et al.	LRRK2-IN-1
LRRK2-IN-1	PIM053	0.057541999999999996	BRCA	Powell et al.	LRRK2-IN-1
LRRK2-IN-1	PIM091	0.05475700000000001	BRCA	Powell et al.	LRRK2-IN-1
LRRK2-IN-1	PIM262	-0.28318000000000004	BRCA	Powell et al.	LRRK2-IN-1
LRRK2-IN-1	PIM068	0.11627	BRCA	Powell et al.	LRRK2-IN-1
LRRK2-IN-1	PIM163	0.20848000000000003	BRCA	Powell et al.	LRRK2-IN-1
LRRK2-IN-1	PIM010	0.016904	BRCA	Powell et al.	LRRK2-IN-1
LRRK2-IN-1	PIM025	-0.018711000000000002	BRCA	Powell et al.	LRRK2-IN-1
LRRK2-IN-1	PIM164	0.061291	BRCA	Powell et al.	LRRK2-IN-1
A 804598	PIM242	-0.05452100000000001	BRCA	Powell et al.	A-804598
A 804598	PIM014	0.021312	BRCA	Powell et al.	A-804598
A 804598	PIM137	0.026902	BRCA	Powell et al.	A-804598
A 804598	PIM254	-0.022985	BRCA	Powell et al.	A-804598
A 804598	PIM040	-0.0078449	BRCA	Powell et al.	A-804598
A 804598	PIM053	-0.050244	BRCA	Powell et al.	A-804598
A 804598	PIM091	-0.054047000000000005	BRCA	Powell et al.	A-804598
A 804598	PIM262	-0.051630999999999996	BRCA	Powell et al.	A-804598
A 804598	PIM068	-0.062817	BRCA	Powell et al.	A-804598
A 804598	PIM163	0.024525	BRCA	Powell et al.	A-804598
A 804598	PIM010	0.029608	BRCA	Powell et al.	A-804598
A 804598	PIM025	-0.017437	BRCA	Powell et al.	A-804598
A 804598	PIM164	0.004852	BRCA	Powell et al.	A-804598
CID 2858522	PIM242	-0.05474299999999999	BRCA	Powell et al.	CID-2858522
CID 2858522	PIM014	-0.011149	BRCA	Powell et al.	CID-2858522
CID 2858522	PIM137	-0.012626	BRCA	Powell et al.	CID-2858522
CID 2858522	PIM254	-0.059241999999999996	BRCA	Powell et al.	CID-2858522
CID 2858522	PIM040	0.033697000000000005	BRCA	Powell et al.	CID-2858522
CID 2858522	PIM053	-0.028937	BRCA	Powell et al.	CID-2858522
CID 2858522	PIM091	-0.027931	BRCA	Powell et al.	CID-2858522
CID 2858522	PIM262	0.094856	BRCA	Powell et al.	CID-2858522
CID 2858522	PIM068	-0.074298	BRCA	Powell et al.	CID-2858522
CID 2858522	PIM163	0.040744999999999996	BRCA	Powell et al.	CID-2858522
CID 2858522	PIM010	0.068268	BRCA	Powell et al.	CID-2858522
CID 2858522	PIM025	-0.0052941	BRCA	Powell et al.	CID-2858522
CID 2858522	PIM164	0.0048456	BRCA	Powell et al.	CID-2858522
HC 067047	PIM242	-0.06928	BRCA	Powell et al.	HC-067047
HC 067047	PIM014	0.12536	BRCA	Powell et al.	HC-067047
HC 067047	PIM137	0.029448000000000002	BRCA	Powell et al.	HC-067047
HC 067047	PIM254	-0.029226	BRCA	Powell et al.	HC-067047
HC 067047	PIM040	0.043363	BRCA	Powell et al.	HC-067047
HC 067047	PIM053	0.041837	BRCA	Powell et al.	HC-067047
HC 067047	PIM091	-0.035137	BRCA	Powell et al.	HC-067047
HC 067047	PIM262	0.45121000000000006	BRCA	Powell et al.	HC-067047
HC 067047	PIM068	0.026835	BRCA	Powell et al.	HC-067047
HC 067047	PIM163	0.05941900000000001	BRCA	Powell et al.	HC-067047
HC 067047	PIM010	0.055813999999999996	BRCA	Powell et al.	HC-067047
HC 067047	PIM025	0.06261599999999999	BRCA	Powell et al.	HC-067047
HC 067047	PIM164	0.059432000000000006	BRCA	Powell et al.	HC-067047
NSC 95397	PIM242	0.18324000000000001	BRCA	Powell et al.	NSC95397
NSC 95397	PIM014	0.27686	BRCA	Powell et al.	NSC95397
NSC 95397	PIM137	0.26739	BRCA	Powell et al.	NSC95397
NSC 95397	PIM254	0.23423000000000002	BRCA	Powell et al.	NSC95397
NSC 95397	PIM040	0.33625	BRCA	Powell et al.	NSC95397
NSC 95397	PIM053	0.27016	BRCA	Powell et al.	NSC95397
NSC 95397	PIM091	0.050087	BRCA	Powell et al.	NSC95397
NSC 95397	PIM262	0.25847	BRCA	Powell et al.	NSC95397
NSC 95397	PIM068	0.27202	BRCA	Powell et al.	NSC95397
NSC 95397	PIM163	0.40159	BRCA	Powell et al.	NSC95397
NSC 95397	PIM010	0.28121	BRCA	Powell et al.	NSC95397
NSC 95397	PIM025	0.21145999999999998	BRCA	Powell et al.	NSC95397
NSC 95397	PIM164	0.38633	BRCA	Powell et al.	NSC95397
UNC 0638	PIM242	0.078063	BRCA	Powell et al.	UNC 0638
UNC 0638	PIM014	0.060948	BRCA	Powell et al.	UNC 0638
UNC 0638	PIM137	0.082165	BRCA	Powell et al.	UNC 0638
UNC 0638	PIM254	0.029981	BRCA	Powell et al.	UNC 0638
UNC 0638	PIM040	0.10611	BRCA	Powell et al.	UNC 0638
UNC 0638	PIM053	-0.003332	BRCA	Powell et al.	UNC 0638
UNC 0638	PIM091	-0.020671000000000002	BRCA	Powell et al.	UNC 0638
UNC 0638	PIM262	0.23392	BRCA	Powell et al.	UNC 0638
UNC 0638	PIM068	0.0027034000000000003	BRCA	Powell et al.	UNC 0638
UNC 0638	PIM163	0.10635	BRCA	Powell et al.	UNC 0638
UNC 0638	PIM010	0.084368	BRCA	Powell et al.	UNC 0638
UNC 0638	PIM025	0.00080299	BRCA	Powell et al.	UNC 0638
UNC 0638	PIM164	0.030302999999999997	BRCA	Powell et al.	UNC 0638
NSC23766(HYDROCHLORIDE)	PIM242	-0.0047756	BRCA	Powell et al.	NSC23766
NSC23766(HYDROCHLORIDE)	PIM014	-0.019089	BRCA	Powell et al.	NSC23766
NSC23766(HYDROCHLORIDE)	PIM137	0.030722000000000003	BRCA	Powell et al.	NSC23766
NSC23766(HYDROCHLORIDE)	PIM254	-0.049214	BRCA	Powell et al.	NSC23766
NSC23766(HYDROCHLORIDE)	PIM040	0.075333	BRCA	Powell et al.	NSC23766
NSC23766(HYDROCHLORIDE)	PIM053	0.0056464	BRCA	Powell et al.	NSC23766
NSC23766(HYDROCHLORIDE)	PIM091	-0.019036	BRCA	Powell et al.	NSC23766
NSC23766(HYDROCHLORIDE)	PIM262	-0.022224	BRCA	Powell et al.	NSC23766
NSC23766(HYDROCHLORIDE)	PIM068	-0.082593	BRCA	Powell et al.	NSC23766
NSC23766(HYDROCHLORIDE)	PIM163	0.094952	BRCA	Powell et al.	NSC23766
NSC23766(HYDROCHLORIDE)	PIM010	-0.008402600000000001	BRCA	Powell et al.	NSC23766
NSC23766(HYDROCHLORIDE)	PIM025	0.0099528	BRCA	Powell et al.	NSC23766
NSC23766(HYDROCHLORIDE)	PIM164	0.012331	BRCA	Powell et al.	NSC23766
PX 12	PIM242	-0.08438	BRCA	Powell et al.	PX-12
PX 12	PIM014	0.038584	BRCA	Powell et al.	PX-12
PX 12	PIM137	0.082682	BRCA	Powell et al.	PX-12
PX 12	PIM254	-0.012694	BRCA	Powell et al.	PX-12
PX 12	PIM040	0.009275499999999999	BRCA	Powell et al.	PX-12
PX 12	PIM053	-0.032159	BRCA	Powell et al.	PX-12
PX 12	PIM091	-0.058875	BRCA	Powell et al.	PX-12
PX 12	PIM262	-0.033109	BRCA	Powell et al.	PX-12
PX 12	PIM068	-0.073693	BRCA	Powell et al.	PX-12
PX 12	PIM163	0.077409	BRCA	Powell et al.	PX-12
PX 12	PIM010	-0.012085	BRCA	Powell et al.	PX-12
PX 12	PIM025	0.017531	BRCA	Powell et al.	PX-12
PX 12	PIM164	0.058173	BRCA	Powell et al.	PX-12
AGK 2	PIM242	-0.083942	BRCA	Powell et al.	AGK-2
AGK 2	PIM014	0.022877	BRCA	Powell et al.	AGK-2
AGK 2	PIM137	0.026423000000000002	BRCA	Powell et al.	AGK-2
AGK 2	PIM254	0.0033180999999999996	BRCA	Powell et al.	AGK-2
AGK 2	PIM040	0.054023	BRCA	Powell et al.	AGK-2
AGK 2	PIM053	0.0034314	BRCA	Powell et al.	AGK-2
AGK 2	PIM091	-0.0070411	BRCA	Powell et al.	AGK-2
AGK 2	PIM262	0.06439199999999999	BRCA	Powell et al.	AGK-2
AGK 2	PIM068	-0.016883000000000002	BRCA	Powell et al.	AGK-2
AGK 2	PIM163	0.023035	BRCA	Powell et al.	AGK-2
AGK 2	PIM010	0.070639	BRCA	Powell et al.	AGK-2
AGK 2	PIM025	0.019624000000000003	BRCA	Powell et al.	AGK-2
AGK 2	PIM164	0.0039353	BRCA	Powell et al.	AGK-2
GSK 4112	PIM242	-0.047712	BRCA	Powell et al.	GSK4112
GSK 4112	PIM014	0.020301	BRCA	Powell et al.	GSK4112
GSK 4112	PIM137	0.043977999999999996	BRCA	Powell et al.	GSK4112
GSK 4112	PIM254	-0.005908	BRCA	Powell et al.	GSK4112
GSK 4112	PIM040	-0.009566400000000001	BRCA	Powell et al.	GSK4112
GSK 4112	PIM053	-0.025832	BRCA	Powell et al.	GSK4112
GSK 4112	PIM091	-0.016630000000000002	BRCA	Powell et al.	GSK4112
GSK 4112	PIM262	0.089711	BRCA	Powell et al.	GSK4112
GSK 4112	PIM068	-0.012941999999999999	BRCA	Powell et al.	GSK4112
GSK 4112	PIM163	0.022943	BRCA	Powell et al.	GSK4112
GSK 4112	PIM010	0.06046699999999999	BRCA	Powell et al.	GSK4112
GSK 4112	PIM025	0.005047	BRCA	Powell et al.	GSK4112
GSK 4112	PIM164	0.019738	BRCA	Powell et al.	GSK4112
ERLOTINIB	PIM242	0.17548	BRCA	Powell et al.	ERLOTINIB
ERLOTINIB	PIM014	0.16404000000000002	BRCA	Powell et al.	ERLOTINIB
ERLOTINIB	PIM137	0.30714	BRCA	Powell et al.	ERLOTINIB
ERLOTINIB	PIM254	0.2143	BRCA	Powell et al.	ERLOTINIB
ERLOTINIB	PIM040	0.40317	BRCA	Powell et al.	ERLOTINIB
ERLOTINIB	PIM053	0.23426999999999998	BRCA	Powell et al.	ERLOTINIB
ERLOTINIB	PIM091	0.11095999999999999	BRCA	Powell et al.	ERLOTINIB
ERLOTINIB	PIM262	0.42100000000000004	BRCA	Powell et al.	ERLOTINIB
ERLOTINIB	PIM068	0.01265	BRCA	Powell et al.	ERLOTINIB
ERLOTINIB	PIM163	0.034884	BRCA	Powell et al.	ERLOTINIB
ERLOTINIB	PIM010	0.21149	BRCA	Powell et al.	ERLOTINIB
ERLOTINIB	PIM025	0.10164	BRCA	Powell et al.	ERLOTINIB
ERLOTINIB	PIM164	0.053142999999999996	BRCA	Powell et al.	ERLOTINIB
SUNITINIB	PIM242	0.049725	BRCA	Powell et al.	SUNITINIB
SUNITINIB	PIM014	0.020258	BRCA	Powell et al.	SUNITINIB
SUNITINIB	PIM137	0.10294	BRCA	Powell et al.	SUNITINIB
SUNITINIB	PIM254	0.082843	BRCA	Powell et al.	SUNITINIB
SUNITINIB	PIM040	-0.041848	BRCA	Powell et al.	SUNITINIB
SUNITINIB	PIM053	0.00019594	BRCA	Powell et al.	SUNITINIB
SUNITINIB	PIM091	-0.017785	BRCA	Powell et al.	SUNITINIB
SUNITINIB	PIM262	0.016648	BRCA	Powell et al.	SUNITINIB
SUNITINIB	PIM068	-0.043505	BRCA	Powell et al.	SUNITINIB
SUNITINIB	PIM163	0.029930000000000002	BRCA	Powell et al.	SUNITINIB
SUNITINIB	PIM010	0.08028300000000001	BRCA	Powell et al.	SUNITINIB
SUNITINIB	PIM025	-0.017845	BRCA	Powell et al.	SUNITINIB
SUNITINIB	PIM164	0.08288200000000001	BRCA	Powell et al.	SUNITINIB
DASATINIB	PIM242	0.052819000000000005	BRCA	Powell et al.	DASATINIB
DASATINIB	PIM014	-0.016436000000000003	BRCA	Powell et al.	DASATINIB
DASATINIB	PIM137	-0.12659	BRCA	Powell et al.	DASATINIB
DASATINIB	PIM254	0.076475	BRCA	Powell et al.	DASATINIB
DASATINIB	PIM040	0.15370999999999999	BRCA	Powell et al.	DASATINIB
DASATINIB	PIM053	-0.087362	BRCA	Powell et al.	DASATINIB
DASATINIB	PIM091	-0.092915	BRCA	Powell et al.	DASATINIB
DASATINIB	PIM262	-0.27764	BRCA	Powell et al.	DASATINIB
DASATINIB	PIM068	-0.027092	BRCA	Powell et al.	DASATINIB
DASATINIB	PIM163	0.25656	BRCA	Powell et al.	DASATINIB
DASATINIB	PIM010	0.13389	BRCA	Powell et al.	DASATINIB
DASATINIB	PIM025	0.044435	BRCA	Powell et al.	DASATINIB
DASATINIB	PIM164	0.088946	BRCA	Powell et al.	DASATINIB
PHA-793887	PIM242	0.23784	BRCA	Powell et al.	PHA-793887
PHA-793887	PIM014	0.14536	BRCA	Powell et al.	PHA-793887
PHA-793887	PIM137	0.27636	BRCA	Powell et al.	PHA-793887
PHA-793887	PIM254	0.066998	BRCA	Powell et al.	PHA-793887
PHA-793887	PIM040	0.1475	BRCA	Powell et al.	PHA-793887
PHA-793887	PIM053	0.06275599999999999	BRCA	Powell et al.	PHA-793887
PHA-793887	PIM091	0.08339500000000001	BRCA	Powell et al.	PHA-793887
PHA-793887	PIM262	-0.056311	BRCA	Powell et al.	PHA-793887
PHA-793887	PIM068	0.16635	BRCA	Powell et al.	PHA-793887
PHA-793887	PIM163	0.26298	BRCA	Powell et al.	PHA-793887
PHA-793887	PIM010	0.13964000000000001	BRCA	Powell et al.	PHA-793887
PHA-793887	PIM025	0.25743	BRCA	Powell et al.	PHA-793887
PHA-793887	PIM164	0.088622	BRCA	Powell et al.	PHA-793887
PIK-93	PIM242	0.096765	BRCA	Powell et al.	PIK-93
PIK-93	PIM014	0.25906	BRCA	Powell et al.	PIK-93
PIK-93	PIM137	0.27389	BRCA	Powell et al.	PIK-93
PIK-93	PIM254	0.20956	BRCA	Powell et al.	PIK-93
PIK-93	PIM040	0.21294000000000002	BRCA	Powell et al.	PIK-93
PIK-93	PIM053	0.20245	BRCA	Powell et al.	PIK-93
PIK-93	PIM091	0.10312	BRCA	Powell et al.	PIK-93
PIK-93	PIM262	0.35033000000000003	BRCA	Powell et al.	PIK-93
PIK-93	PIM068	0.37955	BRCA	Powell et al.	PIK-93
PIK-93	PIM163	0.15728	BRCA	Powell et al.	PIK-93
PIK-93	PIM010	0.16267	BRCA	Powell et al.	PIK-93
PIK-93	PIM025	0.15622	BRCA	Powell et al.	PIK-93
PIK-93	PIM164	0.14122	BRCA	Powell et al.	PIK-93
GEFITINIB	PIM242	-0.018981	BRCA	Powell et al.	GEFITINIB
GEFITINIB	PIM014	0.086475	BRCA	Powell et al.	GEFITINIB
GEFITINIB	PIM137	0.14251	BRCA	Powell et al.	GEFITINIB
GEFITINIB	PIM254	0.056883	BRCA	Powell et al.	GEFITINIB
GEFITINIB	PIM040	0.30376	BRCA	Powell et al.	GEFITINIB
GEFITINIB	PIM053	0.10102	BRCA	Powell et al.	GEFITINIB
GEFITINIB	PIM091	0.043705	BRCA	Powell et al.	GEFITINIB
GEFITINIB	PIM262	0.46858999999999995	BRCA	Powell et al.	GEFITINIB
GEFITINIB	PIM068	0.042142	BRCA	Powell et al.	GEFITINIB
GEFITINIB	PIM163	0.10525999999999999	BRCA	Powell et al.	GEFITINIB
GEFITINIB	PIM010	0.08329500000000001	BRCA	Powell et al.	GEFITINIB
GEFITINIB	PIM025	0.040333999999999995	BRCA	Powell et al.	GEFITINIB
GEFITINIB	PIM164	0.033385000000000005	BRCA	Powell et al.	GEFITINIB
XL765	PIM242	-0.062185000000000004	BRCA	Powell et al.	XL765
XL765	PIM014	0.0664	BRCA	Powell et al.	XL765
XL765	PIM137	0.044229000000000004	BRCA	Powell et al.	XL765
XL765	PIM254	-0.021097	BRCA	Powell et al.	XL765
XL765	PIM040	0.024956	BRCA	Powell et al.	XL765
XL765	PIM053	-0.025425	BRCA	Powell et al.	XL765
XL765	PIM091	-0.027416000000000003	BRCA	Powell et al.	XL765
XL765	PIM262	-0.015043	BRCA	Powell et al.	XL765
XL765	PIM068	-0.099842	BRCA	Powell et al.	XL765
XL765	PIM163	0.032923	BRCA	Powell et al.	XL765
XL765	PIM010	0.052131	BRCA	Powell et al.	XL765
XL765	PIM025	-0.0029388	BRCA	Powell et al.	XL765
XL765	PIM164	0.020926	BRCA	Powell et al.	XL765
LAPATINIB	PIM242	0.26375	BRCA	Powell et al.	LAPATINIB
LAPATINIB	PIM014	0.22444	BRCA	Powell et al.	LAPATINIB
LAPATINIB	PIM137	0.354	BRCA	Powell et al.	LAPATINIB
LAPATINIB	PIM254	0.21525999999999998	BRCA	Powell et al.	LAPATINIB
LAPATINIB	PIM040	0.32021	BRCA	Powell et al.	LAPATINIB
LAPATINIB	PIM053	0.15085	BRCA	Powell et al.	LAPATINIB
LAPATINIB	PIM091	0.040861	BRCA	Powell et al.	LAPATINIB
LAPATINIB	PIM262	0.11715999999999999	BRCA	Powell et al.	LAPATINIB
LAPATINIB	PIM068	0.26992	BRCA	Powell et al.	LAPATINIB
LAPATINIB	PIM163	0.1631	BRCA	Powell et al.	LAPATINIB
LAPATINIB	PIM010	0.12995	BRCA	Powell et al.	LAPATINIB
LAPATINIB	PIM025	0.080462	BRCA	Powell et al.	LAPATINIB
LAPATINIB	PIM164	0.11365	BRCA	Powell et al.	LAPATINIB
QUIZARTINIB	PIM242	-0.10818	BRCA	Powell et al.	QUIZARTINIB
QUIZARTINIB	PIM014	0.03544	BRCA	Powell et al.	QUIZARTINIB
QUIZARTINIB	PIM137	0.076507	BRCA	Powell et al.	QUIZARTINIB
QUIZARTINIB	PIM254	-0.035257	BRCA	Powell et al.	QUIZARTINIB
QUIZARTINIB	PIM040	0.022899	BRCA	Powell et al.	QUIZARTINIB
QUIZARTINIB	PIM053	-0.031771	BRCA	Powell et al.	QUIZARTINIB
QUIZARTINIB	PIM091	-0.068487	BRCA	Powell et al.	QUIZARTINIB
QUIZARTINIB	PIM262	0.4127	BRCA	Powell et al.	QUIZARTINIB
QUIZARTINIB	PIM068	-0.06669	BRCA	Powell et al.	QUIZARTINIB
QUIZARTINIB	PIM163	-0.00095986	BRCA	Powell et al.	QUIZARTINIB
QUIZARTINIB	PIM010	0.002652	BRCA	Powell et al.	QUIZARTINIB
QUIZARTINIB	PIM025	0.031852	BRCA	Powell et al.	QUIZARTINIB
QUIZARTINIB	PIM164	0.034783	BRCA	Powell et al.	QUIZARTINIB
NILOTINIB	PIM242	-0.13699	BRCA	Powell et al.	NILOTINIB
NILOTINIB	PIM014	-0.025282	BRCA	Powell et al.	NILOTINIB
NILOTINIB	PIM137	0.046219	BRCA	Powell et al.	NILOTINIB
NILOTINIB	PIM254	-0.10755	BRCA	Powell et al.	NILOTINIB
NILOTINIB	PIM040	-0.006508	BRCA	Powell et al.	NILOTINIB
NILOTINIB	PIM053	-0.042256999999999996	BRCA	Powell et al.	NILOTINIB
NILOTINIB	PIM091	-0.073051	BRCA	Powell et al.	NILOTINIB
NILOTINIB	PIM262	0.048284	BRCA	Powell et al.	NILOTINIB
NILOTINIB	PIM068	-0.15862	BRCA	Powell et al.	NILOTINIB
NILOTINIB	PIM163	-0.01028	BRCA	Powell et al.	NILOTINIB
NILOTINIB	PIM010	0.052761	BRCA	Powell et al.	NILOTINIB
NILOTINIB	PIM025	-0.024839	BRCA	Powell et al.	NILOTINIB
NILOTINIB	PIM164	0.0059996	BRCA	Powell et al.	NILOTINIB
AZD7762	PIM242	0.078386	BRCA	Powell et al.	AZD7762
AZD7762	PIM014	0.56993	BRCA	Powell et al.	AZD7762
AZD7762	PIM137	0.4125	BRCA	Powell et al.	AZD7762
AZD7762	PIM254	0.37301999999999996	BRCA	Powell et al.	AZD7762
AZD7762	PIM040	0.10737999999999999	BRCA	Powell et al.	AZD7762
AZD7762	PIM053	0.060371	BRCA	Powell et al.	AZD7762
AZD7762	PIM091	0.00099094	BRCA	Powell et al.	AZD7762
AZD7762	PIM262	-0.14474	BRCA	Powell et al.	AZD7762
AZD7762	PIM068	-0.22626	BRCA	Powell et al.	AZD7762
AZD7762	PIM163	0.46742	BRCA	Powell et al.	AZD7762
AZD7762	PIM010	0.36286999999999997	BRCA	Powell et al.	AZD7762
AZD7762	PIM025	0.32688	BRCA	Powell et al.	AZD7762
AZD7762	PIM164	0.23459000000000002	BRCA	Powell et al.	AZD7762
PAZOPANIB	PIM242	-0.062081	BRCA	Powell et al.	PAZOPANIB
PAZOPANIB	PIM014	0.14817	BRCA	Powell et al.	PAZOPANIB
PAZOPANIB	PIM137	0.14420999999999998	BRCA	Powell et al.	PAZOPANIB
PAZOPANIB	PIM254	0.050778	BRCA	Powell et al.	PAZOPANIB
PAZOPANIB	PIM040	0.045298000000000005	BRCA	Powell et al.	PAZOPANIB
PAZOPANIB	PIM053	0.069104	BRCA	Powell et al.	PAZOPANIB
PAZOPANIB	PIM091	-0.009611100000000001	BRCA	Powell et al.	PAZOPANIB
PAZOPANIB	PIM262	0.19222	BRCA	Powell et al.	PAZOPANIB
PAZOPANIB	PIM068	0.0061893	BRCA	Powell et al.	PAZOPANIB
PAZOPANIB	PIM163	0.015071000000000001	BRCA	Powell et al.	PAZOPANIB
PAZOPANIB	PIM010	0.12705	BRCA	Powell et al.	PAZOPANIB
PAZOPANIB	PIM025	0.062569	BRCA	Powell et al.	PAZOPANIB
PAZOPANIB	PIM164	0.12803	BRCA	Powell et al.	PAZOPANIB
SIROLIMUS	PIM242	0.24950999999999998	BRCA	Powell et al.	SIROLIMUS
SIROLIMUS	PIM014	0.09035	BRCA	Powell et al.	SIROLIMUS
SIROLIMUS	PIM137	0.48006000000000004	BRCA	Powell et al.	SIROLIMUS
SIROLIMUS	PIM254	0.1467	BRCA	Powell et al.	SIROLIMUS
SIROLIMUS	PIM040	0.22102	BRCA	Powell et al.	SIROLIMUS
SIROLIMUS	PIM053	0.43803000000000003	BRCA	Powell et al.	SIROLIMUS
SIROLIMUS	PIM091	0.22589	BRCA	Powell et al.	SIROLIMUS
SIROLIMUS	PIM262	0.45973	BRCA	Powell et al.	SIROLIMUS
SIROLIMUS	PIM068	0.10835999999999998	BRCA	Powell et al.	SIROLIMUS
SIROLIMUS	PIM163	0.22610999999999998	BRCA	Powell et al.	SIROLIMUS
SIROLIMUS	PIM010	0.31048000000000003	BRCA	Powell et al.	SIROLIMUS
SIROLIMUS	PIM025	0.38069000000000003	BRCA	Powell et al.	SIROLIMUS
SIROLIMUS	PIM164	0.41092	BRCA	Powell et al.	SIROLIMUS
AZD8055	PIM242	0.36861	BRCA	Powell et al.	AZD8055
AZD8055	PIM014	0.45747	BRCA	Powell et al.	AZD8055
AZD8055	PIM137	0.68808	BRCA	Powell et al.	AZD8055
AZD8055	PIM254	0.43913	BRCA	Powell et al.	AZD8055
AZD8055	PIM040	0.66879	BRCA	Powell et al.	AZD8055
AZD8055	PIM053	0.65299	BRCA	Powell et al.	AZD8055
AZD8055	PIM091	0.3922	BRCA	Powell et al.	AZD8055
AZD8055	PIM262	0.7372	BRCA	Powell et al.	AZD8055
AZD8055	PIM068	0.40047	BRCA	Powell et al.	AZD8055
AZD8055	PIM163	0.47067	BRCA	Powell et al.	AZD8055
AZD8055	PIM010	0.48093	BRCA	Powell et al.	AZD8055
AZD8055	PIM025	0.54914	BRCA	Powell et al.	AZD8055
AZD8055	PIM164	0.59041	BRCA	Powell et al.	AZD8055
AT7867	PIM242	-0.062959	BRCA	Powell et al.	AT7867
AT7867	PIM014	-0.5948899999999999	BRCA	Powell et al.	AT7867
AT7867	PIM137	-0.37882	BRCA	Powell et al.	AT7867
AT7867	PIM254	-0.17985	BRCA	Powell et al.	AT7867
AT7867	PIM040	-0.1257	BRCA	Powell et al.	AT7867
AT7867	PIM053	0.029119	BRCA	Powell et al.	AT7867
AT7867	PIM091	-0.055254	BRCA	Powell et al.	AT7867
AT7867	PIM262	0.20865999999999998	BRCA	Powell et al.	AT7867
AT7867	PIM068	-0.58007	BRCA	Powell et al.	AT7867
AT7867	PIM163	-0.13790999999999998	BRCA	Powell et al.	AT7867
AT7867	PIM010	-0.26826	BRCA	Powell et al.	AT7867
AT7867	PIM025	0.022543	BRCA	Powell et al.	AT7867
AT7867	PIM164	-0.14764000000000002	BRCA	Powell et al.	AT7867
PD318088	PIM242	0.17743	BRCA	Powell et al.	PD318088
PD318088	PIM014	0.11642999999999999	BRCA	Powell et al.	PD318088
PD318088	PIM137	0.10477	BRCA	Powell et al.	PD318088
PD318088	PIM254	0.009939700000000001	BRCA	Powell et al.	PD318088
PD318088	PIM040	0.21079	BRCA	Powell et al.	PD318088
PD318088	PIM053	0.1469	BRCA	Powell et al.	PD318088
PD318088	PIM091	0.054088	BRCA	Powell et al.	PD318088
PD318088	PIM262	0.40972	BRCA	Powell et al.	PD318088
PD318088	PIM068	0.17965	BRCA	Powell et al.	PD318088
PD318088	PIM163	0.34763	BRCA	Powell et al.	PD318088
PD318088	PIM010	0.090655	BRCA	Powell et al.	PD318088
PD318088	PIM025	0.025047	BRCA	Powell et al.	PD318088
PD318088	PIM164	0.21811999999999998	BRCA	Powell et al.	PD318088
TANDUTINIB	PIM242	-0.07370299999999999	BRCA	Powell et al.	TANDUTINIB
TANDUTINIB	PIM014	0.011594	BRCA	Powell et al.	TANDUTINIB
TANDUTINIB	PIM137	0.049162	BRCA	Powell et al.	TANDUTINIB
TANDUTINIB	PIM254	-0.0064688	BRCA	Powell et al.	TANDUTINIB
TANDUTINIB	PIM040	-0.0073638	BRCA	Powell et al.	TANDUTINIB
TANDUTINIB	PIM053	-0.0044052	BRCA	Powell et al.	TANDUTINIB
TANDUTINIB	PIM091	-0.022619	BRCA	Powell et al.	TANDUTINIB
TANDUTINIB	PIM262	0.039103	BRCA	Powell et al.	TANDUTINIB
TANDUTINIB	PIM068	-0.085579	BRCA	Powell et al.	TANDUTINIB
TANDUTINIB	PIM163	-0.008356	BRCA	Powell et al.	TANDUTINIB
TANDUTINIB	PIM010	0.053030999999999995	BRCA	Powell et al.	TANDUTINIB
TANDUTINIB	PIM025	-0.014273	BRCA	Powell et al.	TANDUTINIB
TANDUTINIB	PIM164	-0.016866	BRCA	Powell et al.	TANDUTINIB
KU-60019	PIM242	-0.050806	BRCA	Powell et al.	KU-60019
KU-60019	PIM014	-0.0059772	BRCA	Powell et al.	KU-60019
KU-60019	PIM137	0.021363999999999998	BRCA	Powell et al.	KU-60019
KU-60019	PIM254	-0.070422	BRCA	Powell et al.	KU-60019
KU-60019	PIM040	0.019461000000000003	BRCA	Powell et al.	KU-60019
